topic_id,category_id,post_count,avg_score
787815,7,3,65.06666666666668
787816,7,2,1091.8000000000002
787823,7,4,47.05
78782,19,4,9819.95
787832,19,1,31.0
787860,14,37,86.87567567567571
787874,7,1,593.4
787945,19,1,21.2
78797,19,1,662.4
787988,19,2,38.7
787997,7,3,155.0
7879,21,4,460.25
788015,7,7,127.34285714285714
788032,31,1,71.8
788091,8,6,35.666666666666664
788147,7,5,29.68
788148,7,11,28.236363636363638
788151,32,4,21.350000000000005
788161,7,3,18.533333333333335
788192,7,7,15.714285714285717
788202,33,2,28.1
78822,19,1,5058.4
788250,7,2,115.9
788279,7,3,279.73333333333335
78827,19,2,21.1
788289,7,1,1485.0
788298,30,7,234.17142857142858
7882,7,2,265.8
788335,20,5,64.32
788354,21,17,72.62352941176471
788412,7,1,27.8
788446,19,3,15.4
788596,7,4,69.9
78861,19,2,187.0
788681,7,2,32.6
78873,7,2,1429.5
788779,8,2,207.7
788842,19,6,599.4
788888,19,1,15.8
788919,7,3,89.86666666666666
788920,7,1,123.2
788955,19,13,144.35384615384615
789007,20,3,58.6
789057,19,1,25.2
789058,19,9,15.200000000000005
789083,19,5,31.04
789114,19,2,481.2
789120,19,1,80.4
789146,7,4,189.65
789204,19,1,52.0
789207,30,17,75.63529411764706
789219,21,2,36.5
789261,7,2,116.8
789292,7,24,45.26666666666666
78932,19,24,2257.8249999999994
789340,7,1,53.0
789360,7,2,25.1
789390,7,2,103.7
789394,19,4,77.25
789413,7,3,15.200000000000001
789439,19,2,22.9
789448,19,6,1363.0666666666666
789469,7,1,42.0
789483,7,2,132.4
789494,30,1,6.6
7894,21,2,69.89999999999999
789508,7,13,112.3846153846154
789554,7,5,33.12
789556,30,5,510.3999999999999
789567,7,2,11.600000000000001
789601,7,6,79.89999999999999
789607,30,1,86.0
789610,7,1,21.4
789640,30,4,16.65
789660,30,14,93.74285714285713
789677,19,7,26.885714285714283
7896,7,4,117.7
78978,19,6,117.49999999999999
789790,7,1,47.0
789796,19,2,1546.5
789807,19,6,81.49999999999999
789824,7,3,34.8
789854,7,1,51.4
789883,7,1,24.0
789894,7,2,34.6
789899,7,3,91.06666666666668
789923,19,3,35.8
790016,30,10,61.39999999999999
790116,19,1,25.8
790155,7,6,56.96666666666667
790195,19,6,33.8
790196,19,1,161.0
790273,19,8,26.775
790290,7,4,112.9
790300,7,6,68.86666666666666
790352,7,4,26.5
790410,20,2,14.9
790435,7,4,102.54999999999998
790439,7,5,25.080000000000002
790515,19,2,264.09999999999997
790548,21,10,54.4
790569,33,9,52.66666666666667
790583,19,1,46.4
790600,30,1,3.4
790619,7,13,30.076923076923077
790748,21,25,141.33600000000004
79077,21,2,58.5
790833,7,6,35.699999999999996
790834,7,6,48.76666666666666
790855,19,1,185.8
790877,19,4,118.75000000000001
790895,19,9,147.15555555555557
790919,7,6,43.43333333333334
790952,8,2,77.3
790997,21,1,83.8
791007,7,5,106.83999999999999
791014,7,1,52.2
791042,33,5,105.16
791066,19,1,101.0
791069,7,5,130.44
791085,33,5,21.32
791086,8,6,40.26666666666667
791160,31,7,30.885714285714283
791164,19,2,73.69999999999999
791182,7,12,36.11666666666667
791212,19,1,186.2
791232,19,2,30.5
791248,8,2,58.8
791318,21,4,53.650000000000006
791414,7,2,173.0
791445,21,4,322.99999999999994
791468,21,2,86.1
791489,7,2,29.8
791497,8,3,154.86666666666665
791517,19,2,88.5
791531,30,1,60.8
791548,19,13,534.8000000000001
791556,21,1,64.0
791607,33,4,142.7
79161,8,15,57.02666666666665
791641,30,3,84.39999999999999
791650,7,2,16.4
791694,19,1,25.4
791799,20,3,146.06666666666666
791806,19,1,50.8
791818,32,3,65.73333333333333
791842,7,3,58.73333333333333
791907,7,2,85.5
791933,30,8,52.449999999999996
791967,19,3,1218.8
792120,21,6,41.49999999999999
792170,21,2,52.4
792275,33,4,107.15
792308,30,1,392.2
792331,7,7,58.142857142857146
792338,19,1,51.2
79236,8,3,262.3333333333333
792391,19,5,115.27999999999997
792407,20,2,86.0
792437,19,3,8.466666666666667
792513,21,7,40.885714285714286
792590,7,1,419.6
792591,7,1,14.0
79259,7,13,234.0153846153846
792629,19,2,33.6
792646,21,6,90.10000000000002
792650,19,1,31.4
792668,7,3,67.53333333333333
792671,20,1,210.4
792700,21,3,37.2
792727,21,2,32.7
792839,7,2,56.599999999999994
792845,30,15,85.57333333333332
792895,21,7,130.31428571428572
792940,30,6,34.99999999999999
792943,30,2,39.1
792968,7,3,183.33333333333334
792975,33,3,23.8
793021,8,1,12.4
793022,31,1,121.4
793023,7,3,8.8
793025,33,3,145.66666666666666
793050,21,3,40.86666666666667
793076,7,4,1229.6
793152,7,4,474.65000000000003
793165,21,4,16.2
793167,7,1,21.8
793180,21,1,128.0
793219,7,2,1.4
793276,19,3,97.2
793279,19,3,51.46666666666667
793302,21,8,27.650000000000002
793316,19,1,20.6
793344,7,5,17.0
793364,19,1,286.4
793373,19,1,80.4
793383,19,3,51.26666666666667
793391,14,4,39.050000000000004
7933,21,1,162.4
793402,21,12,31.61666666666667
793408,7,3,70.13333333333334
793415,19,2,13.4
793422,19,1,56.2
793424,21,8,55.89999999999999
793430,21,1,266.4
793485,7,3,47.06666666666666
793517,19,2,8.5
793558,8,4,52.599999999999994
793562,21,2,44.7
793573,30,2,169.3
793606,8,2,46.6
793627,33,3,63.333333333333336
793664,7,3,69.60000000000001
793687,33,1,21.6
793695,7,9,51.55555555555556
793753,7,19,1876.1894736842105
793770,19,2,173.3
793771,19,1,20.8
793797,30,4,81.0
793805,7,6,71.3
793834,7,5,81.6
793873,19,2,113.5
793953,7,2,37.3
79395,19,12,321.9666666666667
794019,21,2,80.3
794025,8,2,35.1
794039,19,1,251.2
794085,7,6,24.03333333333333
794118,33,3,178.33333333333334
794146,7,2,260.6
794168,19,3,77.0
794171,21,3,89.66666666666667
794185,30,16,91.1125
794231,7,5,354.56
794261,7,1,158.4
794275,19,1,26.4
794278,19,1,20.6
794302,7,5,50.31999999999999
794319,30,1,364.0
794324,19,4,86.8
794357,7,3,41.6
794401,19,2,43.5
794406,19,5,15.440000000000001
794437,19,5,2122.52
794469,31,2,43.9
794481,7,8,124.89999999999999
794529,33,3,18.599999999999998
794549,7,4,120.15000000000002
794554,19,1,166.2
794624,7,6,309.8333333333333
79462,7,6,1401.7
794701,7,7,62.02857142857143
79470,7,1,172.4
794713,7,2,94.0
794718,33,4,25.1
794788,33,3,53.4
794810,30,1,71.4
794839,21,2,28.2
7948,7,1,67.2
79512,7,1,158.2
795217,7,1,778.0
795484,20,46,93.43478260869567
795513,7,9,42.46666666666667
796210,19,3,257.7333333333333
796261,19,3,310.1333333333333
796265,8,1,152.4
79656,21,7,9374.342857142856
79682,19,1,116.2
796844,7,1,381.6
796847,21,9,46.24444444444444
79702,7,3,21.26666666666667
797301,7,3,15.066666666666665
797508,19,11,22.672727272727272
79768,19,1,58.0
79769,8,6,86.33333333333333
7978,7,4,54.4
797914,7,1,166.6
797932,7,2,170.1
797939,30,1,277.2
7979,21,7,127.25714285714287
798003,7,1,67.0
798013,33,24,32.949999999999996
798037,7,1,5.8
798039,19,1,30.8
798061,19,1,121.6
798070,7,4,18.349999999999998
798079,8,6,42.9
798082,33,1,7.8
798087,7,3,254.06666666666663
798100,7,9,30.33333333333332
798143,21,2,80.19999999999999
798144,7,9,91.0888888888889
798149,8,4,13.599999999999998
79830,19,5,811.5600000000001
7984,7,4,66.75000000000001
798795,7,4,159.85
7987,8,12,48.03333333333333
798914,7,5,40.6
798950,21,1,57.2
79927,21,2,271.3
80040,8,11,149.98181818181817
800438,7,3,53.13333333333333
80046,19,2,295.4
8008,8,6,103.26666666666667
8009,21,7,55.771428571428565
801141,21,2,21.4
801592,19,952,64.22226890756309
801614,21,2,73.8
801650,7,5,169.36
801717,7,4,224.35
801777,20,1,59.2
80182,7,2,74.89999999999999
801867,19,4,75.6
801871,21,14,51.699999999999996
802007,7,11,30.927272727272733
802088,7,4,21.3
802121,7,9,96.0888888888889
802201,7,5,160.95999999999998
802296,7,1,68.6
802299,20,5,64.0
802346,21,2,12.9
802373,7,3,243.86666666666665
802453,21,4,17.15
802521,7,3,73.60000000000001
802522,7,4,138.90000000000003
802526,19,1,71.4
80253,8,1,168.8
802612,7,2,46.5
802627,20,1,17.8
802717,8,3,603.1333333333333
802750,19,11,29.763636363636362
802770,7,4,39.1
802800,19,1,241.0
802809,7,9,460.3333333333333
802857,22,5,57.480000000000004
802921,8,11,55.01818181818181
802924,7,2,195.1
802953,19,5,25.080000000000002
802989,7,9,27.355555555555558
803021,30,3,22.933333333333337
803035,21,1,62.2
803046,33,1,16.4
803047,31,1,27.4
803081,7,2,59.7
803087,7,3,63.46666666666667
803135,19,3,24.666666666666668
803154,7,2,56.7
803242,33,9,8.888888888888888
803277,7,2,182.5
80330,19,16,2189.9625
803340,7,6,28.266666666666666
803341,19,1,6.0
803368,19,1,30.8
803376,7,3,64.8
80344,7,2,282.7
803463,21,6,36.766666666666666
803607,21,1,36.2
80362,19,1,116.0
803701,7,2,115.2
803737,7,6,12.899999999999999
803750,7,4,40.900000000000006
803774,7,4,26.1
803776,7,5,10.08
803808,31,1,96.4
803840,21,10,19.46
803851,33,4,43.0
803852,7,3,89.0
803870,21,11,232.6909090909091
803891,7,1,384.6
803896,19,4,22.9
803907,8,7,30.571428571428573
803950,7,7,75.11428571428571
803968,7,6,47.93333333333333
803969,20,2,46.0
804002,7,2,24.9
804050,20,1,225.6
804051,19,1,156.0
804058,21,12,119.18333333333334
804059,7,2,66.4
804067,30,1,27.4
804074,7,5,19.6
804088,21,15,147.22666666666672
80409,21,1,3756.8
804111,21,6,83.26666666666667
804113,7,2,213.29999999999998
80413,19,1,215.6
804164,8,8,176.77499999999995
804176,31,8,33.725
80418,8,1,107.6
804196,33,4,43.7
804198,32,4,29.1
8041,7,4,7520.55
80420,8,3,111.60000000000001
80422,19,4,630.65
804273,7,4,22.9
804345,7,3,3.933333333333333
804350,7,4,72.8
804354,7,5,25.32
804410,21,5,42.2
804448,7,4,60.5
804501,20,6,52.633333333333326
804554,7,2,39.900000000000006
804593,19,1,321.2
804607,33,2,81.6
804635,31,1,42.0
804691,19,1,35.8
804770,7,1,21.4
804782,7,1,361.2
804786,7,3,49.13333333333333
804796,7,5,63.43999999999998
8047,8,5,432.8
804811,7,3,38.86666666666667
804815,7,6,39.833333333333336
804830,32,20,225.26000000000005
804845,19,2,180.70000000000002
804856,21,1,26.2
80485,6,78,376.01538461538456
804869,7,2,12.100000000000001
804879,19,1,45.8
804927,30,1,331.4
804938,7,1,37.4
804946,21,4,24.9
804960,30,3,7.266666666666668
804999,21,1,294.0
805003,21,1,42.2
805008,19,1,35.8
805024,19,1,301.6
805053,21,1,28.2
805080,31,1,162.4
805137,7,1,407.8
805138,7,4,24.7
805163,19,1,1.2
805170,7,1,378.8
805179,8,3,21.599999999999998
805198,19,1,141.0
805218,7,1,58.6
805248,7,4,19.25
805258,19,1,341.8
80526,19,2,13.799999999999999
805334,7,5,44.279999999999994
805349,7,3,50.800000000000004
805358,19,2,82.89999999999999
805379,31,4,42.15
805395,30,1,233.8
805405,7,3,414.3333333333333
805428,7,1,32.4
805445,7,4,100.4
805455,30,1,46.6
805479,19,3,106.00000000000001
805496,19,1,50.6
805519,8,5,53.839999999999996
805557,7,3,29.599999999999998
805566,7,4,267.3
80556,7,9,113.77777777777777
805573,19,3,78.66666666666667
805588,7,2,21.1
805597,7,6,71.60000000000001
805602,31,38,106.42105263157892
805642,7,3,112.93333333333334
805644,20,1,20.4
805658,7,10,1088.6800000000003
80572,7,1,145.8
805769,7,1,114.4
805817,7,7,357.2857142857143
805823,7,1,2621.8
80586,7,6,2908.833333333334
805872,7,4,89.80000000000001
805885,31,2,87.30000000000001
805950,7,6,15.766666666666666
805991,21,1,36.0
806012,19,1,820.8
806027,7,2,32.2
806037,19,2,18.5
80605,7,14,1495.9428571428575
806083,19,3,172.86666666666667
806115,7,6,43.5
806124,7,1,28.4
806135,33,3,8.799999999999999
806175,7,3,102.86666666666667
806183,7,5,56.08
806251,7,3,49.800000000000004
806308,7,1,27.2
806324,7,5,63.55999999999999
806339,7,2,78.5
806340,7,1,369.0
806342,21,16,59.94999999999999
80636,8,16,1027.6875
806379,7,9,94.82222222222222
806407,7,1,73.8
806416,7,3,19.599999999999998
80641,7,1,3230.4
806445,7,5,178.95999999999998
80647,7,1,304.6
806495,21,3,18.73333333333333
806514,33,5,10.280000000000001
806523,7,2,15.0
806539,7,1,593.2
80653,7,2,2109.5
806544,7,1,26.6
806563,20,2,282.2
806567,33,4,189.84999999999997
806576,21,9,147.08888888888887
806597,7,6,21.666666666666668
80661,7,14,10493.585714285715
806633,21,5,43.2
806637,19,1,492.8
806652,7,3,74.13333333333334
806661,7,3,57.46666666666666
806671,30,4,125.65
80668,7,11,7107.545454545455
806696,7,1,232.6
806714,19,1,35.6
806721,7,7,52.94285714285714
806755,7,7,27.057142857142853
806764,8,7,101.74285714285713
806777,20,5,15.64
806816,19,1,35.4
80683,7,1,219.2
806865,7,4,83.45
806866,21,4,22.299999999999997
80688,7,1,36.8
80690,7,23,545.1391304347828
806929,21,2,2415.4
80699,7,1,666.8
8069,7,15,517.04
807008,7,3,87.33333333333333
807017,19,7,91.14285714285712
80712,7,5,179.92000000000002
807143,21,3,115.8
80715,7,2,159.79999999999998
807274,19,1,0.4
807288,30,1,324.8
807321,31,1,63.6
807398,21,1,500.2
807490,21,3,103.86666666666667
807502,21,4,4493.45
807512,7,2,23.0
80751,7,4,5598.65
807580,7,1,12.2
807640,20,5,86.99999999999999
80764,7,12,2495.9333333333334
807652,19,2,538.8
807653,33,2,30.799999999999997
807682,7,3,50.06666666666666
807691,7,4,47.349999999999994
807695,33,2,15.8
807698,30,3,50.666666666666664
8076,7,27,98.27407407407408
807704,7,3,46.93333333333333
807727,33,2,98.1
80777,21,2,689.9
807794,19,1,71.4
807813,8,2,112.1
807816,19,1,70.8
807830,30,1,27.6
807840,7,4,63.550000000000004
807857,7,3,32.4
807867,19,2,171.1
807882,21,8,29.15
807919,7,5,118.28
807943,7,10,47.78000000000001
807958,21,4,32.25
807974,7,2,49.1
808005,21,23,32.2
808021,33,11,30.781818181818174
808027,19,1,25.8
808054,33,2,345.1
808100,19,4,28.550000000000004
808108,19,4,22.099999999999998
80813,7,7,1361.6285714285714
808161,21,8,36.625
808328,21,5,142.64000000000001
808338,7,6,23.666666666666668
808436,7,6,40.266666666666666
808485,7,7,18.6
808529,7,4,54.5
808565,7,2,14.1
808617,7,3,77.33333333333334
80861,7,9,560.6444444444446
808620,7,2,21.6
80862,7,1,52.6
808646,7,6,22.900000000000002
808656,19,8,143.92499999999998
808694,7,1,48.2
8086,7,6,57.20000000000001
808709,19,2,30.5
808751,31,1,67.0
808783,7,6,44.76666666666666
808836,7,2,28.3
80883,7,30,231.9866666666667
808850,21,4,10.249999999999998
808863,19,1,50.8
808889,33,4,32.25
808946,7,3,24.600000000000005
808980,8,2,26.2
808987,21,4,55.74999999999999
809050,7,4,56.15
80926,7,2,763.2
80938,7,6,757.8666666666667
809393,7,2,21.7
809400,19,2,1260.7
809411,19,6,73.76666666666665
809423,7,2,16.2
809428,21,8,9.35
80943,19,1,592.6
809454,7,5,118.6
809485,30,8,30.95
809503,7,2,395.7
809550,8,1,2.0
809601,8,1,278.4
809610,7,4,52.75
809616,7,4,13.2
809639,19,1,131.0
809757,31,1,77.0
809780,33,5,38.92
809808,7,2,62.800000000000004
809818,7,1,227.4
809838,7,4,46.85
809849,33,21,100.73333333333333
809858,33,4,44.9
809959,7,7,25.91428571428571
809962,21,2,143.60000000000002
809982,19,13,158.7230769230769
810035,8,36,207.79444444444445
810048,7,7,51.6
810075,19,1,5.4
810081,14,3,46.93333333333334
810090,7,2,39.8
81018,7,1,743.6
81022,7,3,891.2666666666668
81027,19,4,441.95
810293,19,6,42.233333333333334
81029,7,38,3977.2526315789482
810313,8,15,433.17333333333335
810314,19,4,39.65
810371,7,4,41.55
8103,7,7,296.0571428571428
810409,20,10,22.82
810414,20,4,26.55
81044,19,3,322.8666666666667
810533,7,2,130.10000000000002
810557,21,9,184.5777777777778
81059,19,2,101.0
810604,7,3,164.86666666666667
810641,19,1,150.8
810720,19,1,31.0
81074,19,2,114.0
810761,19,4,6.25
810899,19,3,8.933333333333334
810988,21,8,55.5
81098,7,2,187.8
810990,20,10,37.900000000000006
810991,21,1,73.6
810996,7,1,306.6
811026,7,2,35.1
81102,19,6,47.26666666666667
811036,7,2,344.7
811037,7,4,94.70000000000002
81104,7,2,5557.8
811081,19,1,30.6
811108,19,2,859.9
811159,7,1,232.2
8111,14,15,219.00000000000006
811204,30,15,34.720000000000006
811255,21,4,7.25
81126,7,8,122.875
811290,33,1,20.8
811306,7,1,36.2
811327,19,7,48.42857142857143
811360,7,2,63.5
811367,30,2,469.09999999999997
811386,7,4,29.4
811387,7,1,5.6
811397,7,2,42.0
811398,7,2,24.599999999999998
811431,7,1,71.0
811433,21,7,88.9714285714286
811507,21,1,58.0
811517,33,2,4.0
811609,21,2,24.4
811618,7,6,94.79999999999997
811660,7,3,136.66666666666666
811715,30,1,347.6
811723,7,3,162.86666666666667
811739,19,1,5.6
81174,7,3,390.3333333333334
81175,7,3,3154.9999999999995
81178,7,5,12508.08
811792,7,16,37.7375
811877,21,26,93.04615384615386
8118,7,11,185.56363636363633
811920,7,5,43.559999999999995
81195,7,6,1976.466666666667
811964,7,6,27.633333333333336
811983,20,1,57.8
812003,8,6,65.63333333333334
81203,19,1,377.8
812068,7,2,200.5
81207,7,24,3839.016666666667
812101,19,6,364.2333333333333
812112,7,27,14.407407407407403
81213,19,21,1699.0571428571427
812176,7,1,72.0
812188,19,1,30.6
812195,7,2,47.7
812201,8,11,33.23636363636363
812239,8,1,44.4
812366,7,2,141.70000000000002
81238,7,4,2018.1
812498,8,2,7.0
812516,8,3,106.33333333333333
812520,7,7,148.02857142857144
812556,33,2,40.4
812617,7,3,134.66666666666666
812643,19,1,306.4
812646,7,4,42.1
81266,7,6,404.13333333333327
812778,19,1,50.8
812798,21,6,74.96666666666667
81280,7,3,1846.8
812838,14,5,37.92
812983,21,4,20.95
813088,8,1,24.4
81313,7,5,967.9200000000001
813167,19,1,26.4
81328,7,5,233.12000000000003
81332,7,2,939.0
813348,7,1,356.6
81339,7,7,923.5142857142857
8135,21,3,95.06666666666666
813624,21,4,17.95
813661,19,4,10.249999999999998
813718,33,3,86.93333333333332
813769,7,4,73.0
8137,21,3,378.3333333333334
813874,7,3,91.06666666666666
813879,7,1,177.2
81389,19,1,607.6
813910,7,6,21.433333333333334
814024,14,1,2622.4
814042,19,2,248.2
81406,19,3,127.93333333333332
814092,33,2,161.5
814241,33,1,6.2
81428,8,4,900.4499999999999
814450,7,6,32.733333333333334
81446,21,179,26118.758659217878
814475,19,7,398.2857142857142
814511,8,4,39.05
81455,19,2,1286.5
814568,19,14,337.0142857142857
81459,7,11,6318.4
81484,19,1,27.6
814872,19,25,995.4240000000001
81490,7,78,6205.828205128201
814927,7,3,653.8000000000001
81493,7,1,133.0
814967,19,3,124.60000000000001
815063,19,3,48.800000000000004
815091,7,2,52.900000000000006
8150,7,2,382.29999999999995
81510,7,23,2418.4956521739123
815133,19,3,405.00000000000006
815142,7,8,517.225
81521,7,2,3496.4
815268,30,1,32.0
81529,7,7,2483.2
815332,19,1,221.8
815385,7,1,22.2
81539,7,20,6429.629999999999
815445,31,1,51.4
815446,8,2,16.6
815450,30,1,202.0
81552,7,6,917.6666666666666
815571,7,4,28.85
81560,7,4,3712.2499999999995
815656,30,5,36.96000000000001
815745,7,2,52.2
81576,7,3,26.066666666666666
815822,21,8,54.175000000000004
815837,7,2,67.6
815952,8,6,2878.899999999999
8159,8,4,158.04999999999998
816017,33,4,90.7
816033,31,2,24.599999999999998
816039,31,1,81.6
816045,7,1,12.4
816069,31,4,29.25
816075,19,1,11.6
816170,19,6,452.3333333333333
816182,21,4,137.2
816254,19,1,490.6
816259,30,1,36.6
81625,7,30,1102.5666666666666
81639,7,2,876.6
816401,19,7,265.7142857142857
816418,7,2,239.89999999999998
816461,21,1,18.6
81647,7,18,4155.144444444444
816605,30,1,46.6
81673,7,1,884.2
816760,19,2,49.8
8167,14,2,90.5
816917,7,8,952.85
816922,7,3,168.00000000000003
817008,14,5,61.44000000000001
81701,7,1,530.4
817079,7,2,121.6
817083,19,1,26.0
817110,21,1,404.4
817130,7,1,21.8
817202,31,5,26.72
817218,19,1,192.0
81721,7,6,2132.133333333333
817256,7,1,51.2
817286,19,2,6.5
817334,7,2,89.80000000000001
817335,31,1,87.0
817357,19,13,8.384615384615385
817435,7,3,32.4
817439,7,4,115.0
817477,30,13,33.90769230769231
817543,7,1,26.8
817572,7,2,173.8
817631,20,3,21.666666666666668
817633,7,2,53.0
81763,19,1,340.0
81766,7,4,2734.1000000000004
81777,21,1,94.2
817785,19,3,23.666666666666668
817809,7,1,153.4
